station_id,bike_id,timestamp,number_of_bikes_available,number_of_bikes_in_use,number_of_bikes_not_in_use,maintenance_needed,demand,weather_rainy,weather_sunny,events_none,events_sports_event,holidays_public_holiday
21,690,2024-01-06 08:00:00,9,20,1,0,36,False,False,True,False,True
36,678,2024-01-06 09:00:00,22,20,3,0,33,True,False,True,False,True
44,695,2024-01-06 10:00:00,2,27,2,0,79,False,True,False,False,False
39,540,2024-01-06 11:00:00,3,0,5,0,62,False,True,True,False,False
47,330,2024-01-06 12:00:00,15,28,3,0,3,True,False,True,False,False
39,470,2024-01-06 13:00:00,23,4,8,0,53,False,True,False,False,True
29,759,2024-01-06 14:00:00,3,21,8,0,53,False,False,False,True,False
26,849,2024-01-06 15:00:00,24,25,9,1,5,True,False,False,False,False
21,534,2024-01-06 16:00:00,19,25,8,0,6,False,False,False,False,False
17,939,2024-01-06 17:00:00,28,26,2,0,33,False,True,False,True,True
16,467,2024-01-06 18:00:00,29,10,2,0,67,False,False,True,False,False
31,977,2024-01-06 19:00:00,19,10,3,0,14,False,True,False,True,False
9,984,2024-01-06 20:00:00,12,12,8,0,12,False,True,False,True,True
31,420,2024-01-06 21:00:00,20,1,5,0,72,False,False,False,False,False
14,608,2024-01-06 22:00:00,16,18,8,0,36,True,False,True,False,False
49,122,2024-01-06 23:00:00,22,15,7,0,80,True,False,True,False,True
37,762,2024-01-07 00:00:00,24,25,6,1,37,True,False,False,True,False
2,891,2024-01-07 01:00:00,15,4,4,0,77,False,False,False,False,False
48,308,2024-01-07 02:00:00,27,13,8,0,100,False,False,False,True,False
46,932,2024-01-07 03:00:00,24,28,3,0,30,False,False,True,False,True
14,924,2024-01-07 04:00:00,16,18,3,0,65,False,False,True,False,True
33,334,2024-01-07 05:00:00,30,4,7,0,82,True,False,False,False,True
35,954,2024-01-07 06:00:00,5,20,3,0,82,True,False,False,False,True
39,420,2024-01-07 07:00:00,2,23,6,0,59,False,True,False,True,False
47,326,2024-01-07 08:00:00,19,25,3,1,12,False,False,False,False,True
20,649,2024-01-07 09:00:00,23,8,10,0,20,True,False,False,True,False
2,789,2024-01-07 10:00:00,30,23,0,0,94,True,False,False,False,False
41,832,2024-01-07 11:00:00,3,11,9,1,43,True,False,False,True,False
19,844,2024-01-07 12:00:00,7,15,8,0,27,True,False,True,False,False
37,573,2024-01-07 13:00:00,19,18,3,0,56,True,False,True,False,True
18,250,2024-01-07 14:00:00,8,14,2,0,0,True,False,True,False,False
16,990,2024-01-07 15:00:00,21,16,2,0,98,False,False,True,False,True
4,95,2024-01-07 16:00:00,0,29,8,0,9,False,True,True,False,True
12,296,2024-01-07 17:00:00,12,14,7,0,7,False,True,True,False,True
29,184,2024-01-07 18:00:00,25,2,9,0,76,False,False,False,False,False
7,260,2024-01-07 19:00:00,1,16,6,0,62,True,False,False,False,True
14,799,2024-01-07 20:00:00,22,12,6,1,82,False,False,False,False,False
12,667,2024-01-07 21:00:00,9,26,3,0,66,True,False,False,True,False
35,186,2024-01-07 22:00:00,22,8,2,0,66,True,False,False,False,True
5,409,2024-01-07 23:00:00,18,27,3,0,26,True,False,False,False,False
17,69,2024-01-08 00:00:00,16,12,5,0,17,True,False,False,True,True
42,838,2024-01-08 01:00:00,23,15,3,0,34,True,False,False,True,False
32,773,2024-01-08 02:00:00,12,18,3,0,43,False,False,True,False,False
10,627,2024-01-08 03:00:00,28,13,1,1,97,False,False,False,False,False
43,859,2024-01-08 04:00:00,25,7,6,0,93,False,True,False,False,False
17,8,2024-01-08 05:00:00,13,21,5,0,7,True,False,False,True,True
5,265,2024-01-08 06:00:00,26,18,1,0,84,False,False,True,False,True
45,783,2024-01-08 07:00:00,30,24,4,0,45,False,False,False,False,True
42,484,2024-01-08 08:00:00,10,23,5,0,82,True,False,False,True,False
9,761,2024-01-08 09:00:00,9,2,4,1,42,True,False,False,True,False
49,617,2024-01-08 10:00:00,30,22,3,0,45,False,False,False,False,False
33,775,2024-01-08 11:00:00,6,20,10,0,39,True,False,False,True,True
36,736,2024-01-08 12:00:00,9,17,10,0,93,False,False,False,True,True
36,840,2024-01-08 13:00:00,23,15,8,0,55,False,True,False,False,True
18,371,2024-01-08 14:00:00,0,13,2,0,26,True,False,True,False,True
9,783,2024-01-08 15:00:00,13,15,10,0,19,False,True,False,False,True
29,677,2024-01-08 16:00:00,2,23,1,0,77,False,True,True,False,False
50,83,2024-01-08 17:00:00,12,16,8,1,56,False,True,False,True,True
14,807,2024-01-08 18:00:00,1,19,7,0,11,True,False,False,False,False
25,646,2024-01-08 19:00:00,16,10,8,0,22,False,True,False,False,True
15,211,2024-01-08 20:00:00,20,12,9,0,11,False,False,True,False,False
6,313,2024-01-08 21:00:00,2,10,10,0,43,False,False,False,True,False
42,604,2024-01-08 22:00:00,25,27,2,0,38,True,False,False,False,True
29,337,2024-01-08 23:00:00,14,28,0,0,41,True,False,False,False,False
15,490,2024-01-09 00:00:00,7,3,10,1,93,False,True,False,True,False
29,403,2024-01-09 01:00:00,5,28,0,0,47,True,False,True,False,False
4,639,2024-01-09 02:00:00,25,25,2,0,90,False,False,False,False,False
18,191,2024-01-09 03:00:00,29,13,3,1,87,False,False,False,True,False
50,671,2024-01-09 04:00:00,8,4,1,0,66,False,False,False,False,False
49,843,2024-01-09 05:00:00,24,3,7,1,93,True,False,False,False,False
44,335,2024-01-09 06:00:00,10,0,2,0,34,False,False,False,False,False
39,522,2024-01-09 07:00:00,21,13,3,0,96,True,False,True,False,False
16,619,2024-01-09 08:00:00,1,6,5,0,36,False,True,False,True,True
11,87,2024-01-09 09:00:00,8,9,9,1,39,False,False,False,False,True
14,579,2024-01-09 10:00:00,17,26,5,0,15,False,True,False,False,False
3,62,2024-01-09 11:00:00,18,1,1,0,47,False,False,False,False,True
50,387,2024-01-09 12:00:00,21,9,5,0,17,False,False,True,False,False
42,146,2024-01-09 13:00:00,17,2,3,0,17,False,False,False,False,True
38,153,2024-01-09 14:00:00,4,20,4,0,13,False,True,False,True,True
45,619,2024-01-09 15:00:00,17,7,6,0,95,False,False,True,False,True
42,660,2024-01-09 16:00:00,11,9,6,0,75,False,True,False,True,True
18,698,2024-01-09 17:00:00,3,7,5,0,41,True,False,False,False,True
20,349,2024-01-09 18:00:00,14,13,9,0,1,False,False,False,False,False
48,854,2024-01-09 19:00:00,10,17,5,0,52,False,False,True,False,False
25,178,2024-01-09 20:00:00,26,8,5,0,89,False,True,False,False,False
38,889,2024-01-09 21:00:00,18,21,3,0,86,False,False,False,True,False
13,847,2024-01-09 22:00:00,4,8,2,0,59,True,False,False,True,False
4,487,2024-01-09 23:00:00,5,29,0,0,34,False,False,False,True,False
14,778,2024-01-10 00:00:00,12,3,2,0,63,True,False,False,False,True
33,661,2024-01-10 01:00:00,22,2,2,0,32,True,False,False,False,False
28,247,2024-01-10 02:00:00,9,13,8,0,40,False,False,True,False,False
37,254,2024-01-10 03:00:00,23,13,2,0,62,False,False,True,False,True
8,500,2024-01-10 04:00:00,24,20,7,1,88,True,False,False,True,True
44,541,2024-01-10 05:00:00,13,15,7,0,3,True,False,False,True,True
34,352,2024-01-10 06:00:00,3,4,2,0,20,True,False,True,False,True
44,512,2024-01-10 07:00:00,19,19,9,0,3,False,False,True,False,False
5,778,2024-01-10 08:00:00,22,28,9,0,94,False,True,False,True,False
5,13,2024-01-10 09:00:00,11,22,5,0,55,False,False,True,False,True
31,559,2024-01-10 10:00:00,14,23,7,0,78,False,True,False,False,False
45,151,2024-01-10 11:00:00,25,14,7,0,3,False,True,False,False,False
9,50,2024-01-10 12:00:00,9,20,9,1,3,False,False,True,False,False
42,215,2024-01-10 13:00:00,10,30,9,0,2,False,True,True,False,True
32,991,2024-01-10 14:00:00,8,8,8,0,54,True,False,False,False,True
33,644,2024-01-10 15:00:00,10,6,8,0,68,False,False,False,False,True
3,372,2024-01-10 16:00:00,1,12,7,0,82,False,True,False,True,False
30,113,2024-01-10 17:00:00,12,28,6,0,31,True,False,True,False,True
50,252,2024-01-10 18:00:00,26,22,9,0,57,False,True,False,False,True
12,963,2024-01-10 19:00:00,21,7,2,0,72,False,True,True,False,True
29,341,2024-01-10 20:00:00,25,11,6,0,66,True,False,False,False,False
3,53,2024-01-10 21:00:00,25,3,3,0,33,True,False,False,False,True
26,130,2024-01-10 22:00:00,7,15,1,0,62,False,False,True,False,True
30,836,2024-01-10 23:00:00,28,25,7,0,88,False,True,False,True,False
9,193,2024-01-11 00:00:00,20,28,1,0,9,False,False,False,False,False
26,591,2024-01-11 01:00:00,20,28,0,0,31,False,False,True,False,False
2,57,2024-01-11 02:00:00,7,5,4,0,4,False,True,False,False,False
3,97,2024-01-11 03:00:00,0,4,9,0,28,False,True,True,False,False
46,198,2024-01-11 04:00:00,5,0,8,0,6,False,False,True,False,True
4,647,2024-01-11 05:00:00,25,30,4,0,14,True,False,False,False,True
25,147,2024-01-11 06:00:00,12,13,10,0,1,False,False,False,True,True
13,684,2024-01-11 07:00:00,8,28,1,0,9,False,True,False,False,False
39,575,2024-01-11 08:00:00,27,8,9,0,10,True,False,False,False,False
44,577,2024-01-11 09:00:00,5,17,3,0,52,False,False,False,True,False
35,295,2024-01-11 10:00:00,14,5,7,0,55,False,True,False,True,False
23,723,2024-01-11 11:00:00,22,14,6,0,39,True,False,True,False,False
9,621,2024-01-11 12:00:00,15,30,4,0,57,True,False,True,False,True
2,794,2024-01-11 13:00:00,3,15,3,0,84,True,False,False,True,True
41,684,2024-01-11 14:00:00,27,7,4,0,75,False,True,False,True,True
44,12,2024-01-11 15:00:00,25,18,6,0,67,False,False,False,False,False
31,918,2024-01-11 16:00:00,16,4,4,0,91,False,True,False,True,True
44,333,2024-01-11 17:00:00,8,13,7,0,92,False,True,False,False,False
47,220,2024-01-11 18:00:00,11,6,6,0,76,True,False,False,False,False
2,398,2024-01-11 19:00:00,21,3,6,0,81,False,False,False,False,True
32,342,2024-01-11 20:00:00,18,29,8,0,26,True,False,False,True,False
18,798,2024-01-11 21:00:00,19,27,7,0,2,False,True,False,True,True
13,512,2024-01-11 22:00:00,25,20,7,0,98,True,False,False,False,False
46,172,2024-01-11 23:00:00,11,0,5,0,38,False,True,False,True,False
5,468,2024-01-12 00:00:00,21,3,6,1,21,False,True,True,False,True
42,748,2024-01-12 01:00:00,5,29,7,0,80,False,True,True,False,False
44,987,2024-01-12 02:00:00,11,13,4,0,91,True,False,False,False,True
10,166,2024-01-12 03:00:00,8,22,9,0,60,False,False,False,True,True
43,699,2024-01-12 04:00:00,19,15,1,0,37,True,False,True,False,True
25,170,2024-01-12 05:00:00,4,27,6,0,15,False,True,False,False,True
34,564,2024-01-12 06:00:00,20,25,9,0,68,True,False,True,False,True
37,512,2024-01-12 07:00:00,2,6,2,0,85,False,True,False,False,True
30,831,2024-01-12 08:00:00,1,9,9,0,16,False,False,False,False,True
7,189,2024-01-12 09:00:00,7,9,10,0,60,False,False,False,False,True
6,120,2024-01-12 10:00:00,9,3,7,0,74,False,True,True,False,True
3,105,2024-01-12 11:00:00,14,11,5,1,85,False,False,False,False,False
13,674,2024-01-12 12:00:00,8,5,10,0,43,False,True,False,False,False
3,807,2024-01-12 13:00:00,9,12,3,0,43,True,False,True,False,False
26,41,2024-01-12 14:00:00,10,20,1,1,99,True,False,False,False,True
24,889,2024-01-12 15:00:00,28,0,6,0,40,False,False,True,False,False
6,876,2024-01-12 16:00:00,8,7,0,0,54,False,False,False,False,False
43,677,2024-01-12 17:00:00,13,27,6,0,2,False,True,False,True,False
49,321,2024-01-12 18:00:00,4,22,9,0,90,False,False,False,True,True
42,886,2024-01-12 19:00:00,26,30,9,0,12,False,False,True,False,False
12,335,2024-01-12 20:00:00,8,15,6,0,76,False,False,False,False,True
49,160,2024-01-12 21:00:00,3,4,9,0,50,False,True,True,False,False
36,264,2024-01-12 22:00:00,1,28,2,0,53,True,False,False,False,True
2,865,2024-01-12 23:00:00,18,25,3,0,93,False,True,True,False,True
11,530,2024-01-13 00:00:00,0,25,3,0,17,False,True,False,True,False
39,685,2024-01-13 01:00:00,20,6,3,0,39,False,False,True,False,True
34,477,2024-01-13 02:00:00,0,30,8,1,96,True,False,False,True,True
26,352,2024-01-13 03:00:00,11,25,5,0,80,False,True,False,True,False
18,545,2024-01-13 04:00:00,10,2,9,0,9,False,False,False,True,False
21,773,2024-01-13 05:00:00,0,23,8,0,40,False,True,True,False,True
36,210,2024-01-13 06:00:00,13,20,3,0,43,False,False,True,False,True
40,496,2024-01-13 07:00:00,26,1,6,0,87,True,False,False,True,False
46,895,2024-01-13 08:00:00,10,1,9,0,92,True,False,True,False,True
44,842,2024-01-13 09:00:00,28,19,8,0,7,False,False,False,False,False
22,382,2024-01-13 10:00:00,6,22,9,0,35,False,True,False,True,True
30,676,2024-01-13 11:00:00,1,29,2,0,55,False,True,False,False,True
50,481,2024-01-13 12:00:00,14,9,2,0,13,True,False,False,True,False
43,919,2024-01-13 13:00:00,7,19,5,0,28,False,True,False,False,False
30,936,2024-01-13 14:00:00,21,8,7,0,6,False,False,False,True,True
8,5,2024-01-13 15:00:00,19,17,0,0,88,False,False,False,True,True
34,34,2024-01-13 16:00:00,24,5,3,0,41,False,False,False,True,False
47,792,2024-01-13 17:00:00,14,19,7,0,29,True,False,True,False,True
9,145,2024-01-13 18:00:00,25,5,5,0,91,True,False,False,False,False
20,351,2024-01-13 19:00:00,7,25,1,0,73,True,False,False,True,False
40,583,2024-01-13 20:00:00,28,24,7,0,46,False,False,True,False,False
25,465,2024-01-13 21:00:00,9,9,0,0,33,True,False,False,True,False
19,348,2024-01-13 22:00:00,18,27,0,0,61,False,False,False,False,False
5,742,2024-01-13 23:00:00,2,24,6,0,15,False,True,False,True,False
11,125,2024-01-14 00:00:00,19,8,9,0,73,True,False,True,False,True
15,790,2024-01-14 01:00:00,13,8,2,0,28,False,True,False,True,False
8,271,2024-01-14 02:00:00,8,2,7,0,14,False,True,False,True,True
19,357,2024-01-14 03:00:00,8,11,8,0,91,True,False,False,True,True
23,527,2024-01-14 04:00:00,20,10,7,1,50,True,False,False,True,False
27,754,2024-01-14 05:00:00,27,13,0,0,55,False,True,True,False,False
40,498,2024-01-14 06:00:00,24,24,0,0,87,False,True,False,True,True
32,153,2024-01-14 07:00:00,5,18,5,0,41,False,True,False,False,True
26,53,2024-01-14 08:00:00,7,9,0,0,19,False,False,False,False,False
27,149,2024-01-14 09:00:00,10,18,7,0,46,False,True,False,True,True
19,503,2024-01-14 10:00:00,7,4,5,0,63,False,False,True,False,True
50,870,2024-01-14 11:00:00,11,21,4,0,92,True,False,False,False,False
42,450,2024-01-14 12:00:00,9,8,5,0,1,False,True,False,True,False
29,219,2024-01-14 13:00:00,30,0,3,1,31,True,False,False,True,True
39,625,2024-01-14 14:00:00,22,14,0,0,53,False,True,True,False,True
41,800,2024-01-14 15:00:00,3,23,6,1,41,True,False,False,True,False
33,277,2024-01-14 16:00:00,15,29,9,0,29,False,True,True,False,False
19,452,2024-01-14 17:00:00,19,29,8,0,8,False,False,False,False,False
37,428,2024-01-14 18:00:00,5,3,3,0,18,True,False,False,True,True
19,83,2024-01-14 19:00:00,29,25,3,0,5,True,False,True,False,True
33,962,2024-01-14 20:00:00,8,6,8,0,71,False,True,False,True,False
47,218,2024-01-14 21:00:00,22,5,3,0,97,False,False,False,True,True
16,738,2024-01-14 22:00:00,4,14,9,0,57,False,False,False,False,True
23,782,2024-01-14 23:00:00,20,5,3,0,0,False,False,False,True,True
7,527,2024-01-15 00:00:00,23,6,7,0,12,False,True,True,False,False
26,404,2024-01-15 01:00:00,5,19,10,0,5,True,False,True,False,True
32,290,2024-01-15 02:00:00,16,21,3,0,98,False,True,True,False,False
12,420,2024-01-15 03:00:00,16,2,8,0,28,False,False,False,True,True
8,339,2024-01-15 04:00:00,24,20,10,0,65,False,False,False,True,False
5,777,2024-01-15 05:00:00,23,28,7,1,73,True,False,False,False,False
42,711,2024-01-15 06:00:00,21,28,4,0,30,False,True,False,True,False
28,670,2024-01-15 07:00:00,12,29,8,0,71,False,True,True,False,True
5,845,2024-01-15 08:00:00,16,30,7,0,40,False,False,True,False,False
49,987,2024-01-15 09:00:00,13,12,9,0,38,True,False,False,False,True
26,959,2024-01-15 10:00:00,1,1,3,0,56,True,False,True,False,True
5,419,2024-01-15 11:00:00,25,2,3,0,27,False,False,True,False,True
22,909,2024-01-15 12:00:00,18,12,0,0,30,False,True,True,False,True
15,207,2024-01-15 13:00:00,25,8,3,0,12,False,True,False,False,True
13,686,2024-01-15 14:00:00,27,21,7,0,70,True,False,False,False,False
28,696,2024-01-15 15:00:00,2,18,4,0,50,True,False,True,False,False
33,265,2024-01-15 16:00:00,1,17,5,0,64,False,False,True,False,True
43,983,2024-01-15 17:00:00,27,4,3,0,44,True,False,False,True,False
23,758,2024-01-15 18:00:00,1,9,4,0,52,False,True,False,True,True
33,36,2024-01-15 19:00:00,21,13,9,0,56,False,True,True,False,False
43,373,2024-01-15 20:00:00,6,20,7,0,25,True,False,False,True,True
18,488,2024-01-15 21:00:00,3,16,8,0,15,False,False,True,False,False
50,259,2024-01-15 22:00:00,16,2,2,0,11,False,True,True,False,True
30,994,2024-01-15 23:00:00,5,6,9,0,15,False,True,False,True,True
26,531,2024-01-16 00:00:00,6,8,3,0,97,False,False,False,False,False
16,924,2024-01-16 01:00:00,19,4,0,0,53,True,False,False,False,True
13,23,2024-01-16 02:00:00,5,3,10,0,90,False,True,False,False,False
39,104,2024-01-16 03:00:00,8,2,4,1,51,False,True,True,False,False
33,241,2024-01-16 04:00:00,19,25,3,0,88,False,False,True,False,False
26,903,2024-01-16 05:00:00,27,12,5,0,82,True,False,False,False,False
48,873,2024-01-16 06:00:00,30,8,5,1,70,False,False,False,False,True
1,716,2024-01-16 07:00:00,29,29,9,0,75,False,False,False,False,True
49,253,2024-01-16 08:00:00,25,22,5,0,23,True,False,True,False,True
38,142,2024-01-16 09:00:00,3,27,2,1,57,False,True,True,False,True
2,814,2024-01-16 10:00:00,25,6,6,0,38,False,False,False,True,True
49,655,2024-01-16 11:00:00,27,29,2,0,68,False,True,False,True,False
6,451,2024-01-16 12:00:00,4,28,5,0,0,False,True,False,True,False
46,783,2024-01-16 13:00:00,18,7,9,0,70,False,True,False,False,True
50,307,2024-01-16 14:00:00,9,9,0,0,89,False,True,True,False,True
38,984,2024-01-16 15:00:00,17,0,7,0,87,False,False,False,True,False
42,500,2024-01-16 16:00:00,14,26,6,0,60,True,False,False,True,True
24,622,2024-01-16 17:00:00,24,19,8,0,47,False,True,False,True,True
18,8,2024-01-16 18:00:00,28,28,2,0,61,False,True,False,True,False
27,69,2024-01-16 19:00:00,0,28,7,0,80,False,True,False,False,True
41,702,2024-01-16 20:00:00,4,20,1,0,3,True,False,True,False,False
8,691,2024-01-16 21:00:00,4,20,8,0,79,False,True,True,False,False
28,575,2024-01-16 22:00:00,7,0,0,0,99,True,False,True,False,False
10,68,2024-01-16 23:00:00,21,18,9,0,68,False,False,False,True,True
17,718,2024-01-17 00:00:00,21,1,6,0,68,True,False,False,False,True
29,912,2024-01-17 01:00:00,21,11,9,0,51,False,True,False,False,True
6,980,2024-01-17 02:00:00,19,22,0,0,45,False,False,False,False,True
14,408,2024-01-17 03:00:00,14,12,5,0,16,True,False,True,False,False
22,518,2024-01-17 04:00:00,16,13,0,0,84,False,True,True,False,True
6,119,2024-01-17 05:00:00,18,4,3,0,29,False,False,False,False,True
26,825,2024-01-17 06:00:00,28,2,6,0,48,False,False,False,True,True
39,31,2024-01-17 07:00:00,12,26,1,0,50,True,False,True,False,False
12,518,2024-01-17 08:00:00,30,23,2,0,32,False,True,True,False,False
35,483,2024-01-17 09:00:00,25,16,3,1,86,True,False,False,True,False
14,207,2024-01-17 10:00:00,27,0,5,1,57,False,False,False,True,False
22,669,2024-01-17 11:00:00,26,13,8,0,92,False,False,True,False,True
23,579,2024-01-17 12:00:00,21,5,3,1,38,False,True,False,True,False
48,971,2024-01-17 13:00:00,20,16,5,0,70,False,False,False,True,False
7,387,2024-01-17 14:00:00,9,3,6,0,36,False,True,False,True,True
40,412,2024-01-17 15:00:00,16,5,3,0,70,True,False,False,True,False
50,842,2024-01-17 16:00:00,4,0,5,0,14,False,False,False,True,False
25,370,2024-01-17 17:00:00,17,28,2,0,60,False,False,False,False,True
13,353,2024-01-17 18:00:00,16,8,4,0,92,False,True,True,False,False
21,944,2024-01-17 19:00:00,3,30,10,0,9,False,True,False,False,True
41,336,2024-01-17 20:00:00,21,3,9,0,19,True,False,False,False,False
10,891,2024-01-17 21:00:00,6,8,3,0,8,False,True,False,False,True
9,906,2024-01-17 22:00:00,24,8,6,0,69,False,False,True,False,True
15,289,2024-01-17 23:00:00,4,28,5,0,19,True,False,True,False,True
2,996,2024-01-18 00:00:00,7,21,6,0,63,True,False,True,False,False
25,963,2024-01-18 01:00:00,7,12,5,0,84,True,False,False,False,True
13,965,2024-01-18 02:00:00,10,22,1,0,6,False,True,True,False,True
34,140,2024-01-18 03:00:00,8,30,6,0,63,False,True,False,False,False
34,953,2024-01-18 04:00:00,18,28,7,0,47,False,False,False,True,True
35,300,2024-01-18 05:00:00,18,16,6,0,97,True,False,True,False,True
38,13,2024-01-18 06:00:00,8,20,3,0,46,True,False,False,True,True
3,664,2024-01-18 07:00:00,22,2,3,0,63,True,False,False,False,True
42,428,2024-01-18 08:00:00,30,25,4,0,66,False,False,True,False,False
6,825,2024-01-18 09:00:00,19,25,8,0,44,False,True,True,False,True
48,864,2024-01-18 10:00:00,30,28,4,0,16,True,False,False,True,True
49,400,2024-01-18 11:00:00,16,5,1,0,50,False,True,False,False,True
19,992,2024-01-18 12:00:00,15,19,4,0,42,False,True,False,False,False
3,109,2024-01-18 13:00:00,6,14,2,0,65,False,True,True,False,False
18,485,2024-01-18 14:00:00,25,28,9,0,75,False,True,True,False,True
